collected_at,product_id,variant_id,product_url,product_name,variant_title,sku,barcode,vendor,product_type,regular_price_vnd,compare_at_price_vnd,price_min_vnd,price_max_vnd,currency,available,inventory_quantity,inventory_management,inventory_policy,option1,option2,option3,tags,featured_image,images,summary,description,raw_source
2026-05-22T19:46:26.737183+00:00,79398107,203458180,https://viglacera.vn/phu-kien-phong-tam-vg98,Phụ kiện phòng tắm VG98,Crom,VG980,,Viglacera,Phụ kiện,960000,0,960000,960000,VND,False,0,bizweb,deny,Crom,,,tinhnang_Inox SUS304 | phụ kiện | thiết bị vệ sinh | Phụ kiện phòng tắm | danhmuc_Phụ kiện phòng tắm,https://bizweb.dktcdn.net/100/592/029/products/e82398cd-c0fd-4a7b-a544-c96989c4e64c.png?v=1777350502303,https://bizweb.dktcdn.net/100/592/029/products/e82398cd-c0fd-4a7b-a544-c96989c4e64c.png?v=1777350502303,,"Phụ kiện phòng tắm VG98 Viglacera là bộ phụ kiện hữu ích giúp tăng không gian lưu trữ, giữ phòng tắm luôn gọn gàng và ngăn nắp. Sản phẩm được làm inox SUS304 sáng bóng, vừa chắc chắn, bền bỉ, vừa dễ kết hợp với nhiều kiểu nội thất khác nhau. Tăng không gian lưu trữ: Thoải mái bố trí nhiều vật dụng nhà tắm như mỹ phẩm, bàn chải,.... Thiết kế đơn thanh gọn gàng: Không chiếm diện tích, phù hợp nhiều không gian. Giữ phòng tắm luôn sạch sẽ: Phơi khăn thoáng khí, khô ráo, tránh ẩm mốc. Chất liệu inox bền bỉ: Sáng bóng, chống gỉ sét, chịu ẩm tốt, bền đẹp theo thời gian. Kiểu dáng tối giản: Dễ kết hợp với nhiều thiết bị và phong cách phòng tắm. Dễ dàng lắp đặt: Thi công nhanh, thuận tiện vệ sinh và bảo trì. Nhờ tính ứng dụng cao, Bộ phụ kiện phòng tắm VG98 Viglacera là lựa chọn lý tưởng để tối ưu không gian và nâng cao tiện nghi cho phòng tắm.",Sapo products.json
2026-05-22T19:46:26.737183+00:00,79388417,203428243,https://viglacera.vn/phu-kien-phong-tam-vg92,Phụ kiện phòng tắm VG92,Crom,VG92,,Viglacera,Phụ kiện,1900000,0,1900000,1900000,VND,True,0,bizweb,continue,Crom,,,,https://bizweb.dktcdn.net/100/592/029/products/vg92.png?v=1777347968613,https://bizweb.dktcdn.net/100/592/029/products/vg92.png?v=1777347968613,,"Phụ kiện phòng tắm VG92 Viglacera là bộ phụ kiện hữu ích giúp tăng không gian lưu trữ, giữ phòng tắm luôn gọn gàng và ngăn nắp. Sản phẩm được làm inox SUS304 sáng bóng, vừa chắc chắn, bền bỉ, vừa dễ kết hợp với nhiều kiểu nội thất khác nhau. Tăng không gian lưu trữ: Thoải mái bố trí nhiều vật dụng nhà tắm như mỹ phẩm, bàn chải,.... Thiết kế đơn thanh gọn gàng: Không chiếm diện tích, phù hợp nhiều không gian. Giữ phòng tắm luôn sạch sẽ: Phơi khăn thoáng khí, khô ráo, tránh ẩm mốc. Chất liệu inox bền bỉ: Sáng bóng, chống gỉ sét, chịu ẩm tốt, bền đẹp theo thời gian. Kiểu dáng tối giản: Dễ kết hợp với nhiều thiết bị và phong cách phòng tắm. Dễ dàng lắp đặt: Thi công nhanh, thuận tiện vệ sinh và bảo trì. Nhờ tính ứng dụng cao, Bộ phụ kiện phòng tắm VG92 Viglacera là lựa chọn lý tưởng để tối ưu không gian và nâng cao tiện nghi cho phòng tắm.",Sapo products.json
2026-05-22T19:46:26.737183+00:00,75898709,196756878,https://viglacera.vn/chau-rua-bat-su,Chậu rửa bát sứ,Default Title,BL3020,,Viglacera,Chậu bếp,0,0,0,0,VND,True,0,,deny,Default Title,,,,https://bizweb.dktcdn.net/100/592/029/products/0a2fac68-acc1-4601-a031-58e5e67ee23d.png?v=1774344759803,https://bizweb.dktcdn.net/100/592/029/products/0a2fac68-acc1-4601-a031-58e5e67ee23d.png?v=1774344759803,,"Chậu rửa bát sứ Viglacera được thiết kế theo phong cách hiện đại, phù hợp với nhiều không gian bếp từ căn hộ, nhà phố đến công trình cao cấp. Sản phẩm sở hữu bề mặt sứ nhẵn mịn, sáng đẹp, giúp hạn chế bám bẩn và dễ dàng vệ sinh trong quá trình sử dụng hằng ngày. Chất liệu sứ bền chắc, chịu lực tốt, mang lại độ bền lâu dài và giữ được tính thẩm mỹ theo thời gian. Lòng chậu rộng rãi, đáp ứng tốt nhu cầu sơ chế thực phẩm, rửa rau củ, chén bát và các vật dụng nhà bếp một cách thuận tiện. Thiết kế tối giản nhưng tinh tế giúp chậu dễ dàng kết hợp với nhiều phong cách nội thất bếp khác nhau. Sản phẩm không chỉ đáp ứng công năng sử dụng mà còn góp phần nâng tầm không gian sống gọn gàng, sạch sẽ và sang trọng hơn. Ưu điểm nổi bật: Chất liệu sứ cao cấp, bền đẹp Bề mặt nhẵn mịn, dễ lau chùi Hạn chế bám bẩn, giữ chậu luôn sạch sáng Thiết kế hiện đại, phù hợp nhiều không gian bếp Lòng chậu tiện dụng, đáp ứng nhu cầu sử dụng hằng ngày",Sapo products.json
2026-05-22T19:46:26.737183+00:00,75892777,196747175,https://viglacera.vn/tieu-nam-dat-san-t10,Tiểu nam đặt sàn T10,Default Title,T10,,Viglacera,Tiểu nam,0,0,0,0,VND,True,0,,deny,Default Title,,,Tiểu | Bồn tiểu | tiểu nam | Bồn tiểu nam | tinhnang_Đường nước cấp âm | Đặt sàn | Bồn tiểu nam đặt sàn | danhmuc_Bồn tiểu nam đặt sàn,https://bizweb.dktcdn.net/100/592/029/products/279828da-65e2-4ac1-b5ec-fe8a69d2faa1.jpg?v=1774342045870,https://bizweb.dktcdn.net/100/592/029/products/279828da-65e2-4ac1-b5ec-fe8a69d2faa1.jpg?v=1774342045870,,"Bồn tiểu nam đặt sàn T10 Viglacera sở hữu thiết kế vừa liền khối vừa tăng độ tiện nghi cho không gian. Với kiểu dáng treo tường hiện đại, chất liệu sứ cao cấp, sản phẩm vừa đảm bảo tính thẩm mỹ vừa mang lại sự an toàn, vệ sinh tối ưu cho người dùng. Lòng sâu rộng: Hạn chế bắn nước, giữ gìn vệ sinh. Bề mặt trơn láng, liền mạch: Không khe kẽ, hạn chế vi khuẩn trú ngụ, dễ lau chùi Men kháng khuẩn ViGuard: Ức chế và triệt tiêu vi khuẩn và nấm mốc, chống bám bẩn/ố vàng/ám mùi, dễ vệ sinh, bảo vệ sức khỏe. Chế độ xả nước đều và mạnh mẽ: Dòng nước cuốn trôi nhanh cặn bẩn, kết hợp men kháng khuẩn khử mùi hiệu quả. Lắp đặt đơn giản: Thuận tiện, nhanh chóng, đặc biệt phù hợp cho nhà vệ sinh công cộng, sân bay, trung tâm thương mại, tòa nhà văn phòng,... Van xả lắp đặt âm tường: Tiết kiệm diện tích, tối ưu không gian, tăng tính thẩm mỹ Với sự kết hợp của những ưu điểm vượt trội nêu trên, Bồn tiểu nam đặt sàn T10 Viglacera là lựa chọn hoàn hảo cho không gian vệ sinh hiện đại, sạch sẽ và an toàn. Khám phá thêm các sản phẩm bồn tiểu và thiết bị vệ sinh Viglacera khác để chọn được sản phẩm phù hợp nhất cho gia đình và dự án công trình. HƯỚNG DẪN SỬ DỤNG VÀ BẢO QUẢN Vệ sinh thường xuyên, nhẹ nhàng bằng chất tẩy rửa trung tính, khăn mềm và nước sạch. KHÔNG SỬ DỤNG: Dung dịch tẩy rửa có tính kiềm mạnh (pH ≥ 11) hoặc axit mạnh (pH ≤ 2) Chất tẩy rửa công nghiệp, hóa chất chứa Clo (Calcium hypochlorite) Bàn chải, chổi cọ, bọt biển cứng chà lên bề mặt sứ Nước sôi đổ trực tiếp lên sản phẩm Sử dụng nhẹ nhàng, không tác động mạnh, tránh va đập. Đảm bảo sản phẩm không nứt vỡ trước khi lắp đặt để tránh rò rỉ trong quá trình sử dụng. THÔNG TIN BẢO HÀNH Nội dung bảo hành Thời gian bảo hành B ảo hành chính hãng Thân sứ 10 năm ( Từ ngày mua hàng ) Hotline: 1800 58 58 05 ( Miễn phí cuộc gọi ) Phụ kiện sứ 24 tháng ( Từ ngày mua hàng ) Linh kiện điện tử 1 2 thán g ( Từ ngày mua hàng ) Vật tư tiêu hao ( P in,... ) 3 tháng ( Từ ngày mua hàng ) * Quét mã QR trên sản phẩm để theo dõi thông tin thời gian bảo hành cụ thể. Xem thêm: Tiểu nam treo tường đường nước cấp dương T9 #### THÔNG SỐ KỸ THUẬT Kích thước (DxRxC): 380x352x1005 mm Màu sắc: Trắng Đường nước cấp: Âm tường Kiểu lắp đặt: Đặt sàn Tâm thoát: 180 mm #### Tính năng Men kháng khuẩn - - #### Tính năng nổi bật Kháng khuẩn ViGuard Men sứ Nano ức chế và tiêu diệt vi khuẩn, bảo vệ sức khỏe.",Sapo products.json
2026-05-22T19:46:26.737183+00:00,75847642,196651541,https://viglacera.vn/ban-cau-thong-minh-v885,Bàn cầu thông minh V885,Default Title,V885,,Viglacera,Bàn cầu thông minh,19500000,0,19500000,19500000,VND,True,0,bizweb,continue,Default Title,,,Bàn cầu thông minh | Bàn cầu | Rimless | Công nghệ xả Max Vortex | Nắp bồn cầu đóng êm | Tiết kiệm nước | Nắp bàn cầu tự động đóng mở | Trap nhựa đứng thoát sàn | Nắp ngồi sử dụng điện | Rửa nữ | Sấy khô tự động | Rửa sau | Vòi phun dễ dàng vệ sinh | Chuẩn chống nước IPX4 | Bảng điều khiển tiện lợi | Làm ấm nắp ngồi | hoanthienkhonggian_ban-cau-thong-minh | tinhnang_Xả xoáy Max Vortex - Men sứ ViGuard | bán chạy | new | danhmuc_Bàn cầu thông minh | Công nghệ men kháng khuẩn ViGuard | Tạo bọt chống bắn | Bơm tăng áp | Khử khuẩn bằng tia UV,https://bizweb.dktcdn.net/100/592/029/products/216d619d-2c33-437e-830d-69633247f796.jpg?v=1774326207323,https://bizweb.dktcdn.net/100/592/029/products/216d619d-2c33-437e-830d-69633247f796.jpg?v=1774326207323,"<p>Vui lòng liên hệ <span style=""text-decoration: underline;""><strong><a rel=""noopener"" href=""he-thong-phan-phoi"" target=""_blank"">đại lý gần nhất</a></strong></span> để nhận ưu đãi hấp dẫn</p>","Bàn cầu thông minh Viglacera V885 sở hữu thiết kế liền khối thanh lịch, tối giản, tích hợp nhiều công nghệ mới nhất. Không chỉ nâng tầm không gian phòng tắm, sản phẩm còn mang lại trải nghiệm vệ sinh tiện nghi và đẳng cấp. Bàn cầu thông minh V885 của Viglacera trang bị các tính năng vượt trội: Tia UV khử khuẩn vòi rửa: Tự động khử khuẩn vòi rửa bằng tia UV tiêu diệt vi khuẩn Tạo bọt chống bắn: Tạo ra một lớp bọt mỏng ngăn mùi và chống bắn Cảm biến nhận diện người dùng: Tự động đóng/mở nắp khi có người đến gần/rời đi Cảm biến đá chân xuyên sứ: Đóng mở bệ ngồi không dùng tay, không cúi người, tiện lợi cho nam giới Sưởi ấm bệ ngồi: Bệ ngồi ấm áp và khô ráo, thoải mái sử dụng cả trong thời tiết lạnh giá Vòi rửa đa chức năng: Đáp ứng đa dạng nhu cầu sử dụng với nhiều chức năng rửa trước, rửa sau, rửa massage. Linh hoạt điều chỉnh vị trí, áp lực nước, phù hợp cho cả người lớn và trẻ nhỏ Gió ấm sấy khô: Mang lại cảm giác dễ chịu cho người dùng, giữ bàn cầu luôn khô thoáng, sạch sẽ Két nước lớn tích hợp bơm tăng áp: Lực bơm mạnh mẽ, hoạt động độc lập với áp lực nước, phù hợp với mọi vị trí lắp đặt Chuẩn chống nước IPX4: Bảo vệ mạch điện bên trong, bảo đảm an toàn Pin dự phòng: Sử dụng khi ngắt điện, duy trì hoạt động 30-50 lần xả Màn hình Led: Hiển thị nhiệt độ và các thông tin trực quan, dễ theo dõi và điều chỉnh Nút nhấn và điều khiển không dây: Sử dụng các chức năng dễ dàng Đèn Led ban đêm: Tự động chiếu sáng dịu nhẹ, an toàn cho mắt và giúp bạn dễ dàng di chuyển, sử dụng trong bóng tối Trap đứng ngăn mùi: Thiết kế lắp đặt theo chiều dọc, dễ thay thế, giúp ngăn mùi tuyệt đối Ứng dụng công nghệ tiên tiến hàng đầu, bàn cầu thông minh V882F mang lại cảm giác an tâm khi sử dụng: Xả xoáy Max Vortex: Lực xả xoáy 360 độ mạnh mẽ kết hợp lực hút siphon cuốn trôi mọi chất bẩn, êm ái, không tiếng ồn Tiết kiệm nước: Đảm bảo xả sạch hiệu quả với lượng nước hợp lý (3L/4.8L), tiết kiệm nước lên tới 20% Men kháng khuẩn ViGuard: Ức chế và triệt tiêu vi khuẩn và nấm mốc, chống bám bẩn/ố vàng/ám mùi, dễ vệ sinh, bảo vệ sức khỏe Vành Rimless: Không chứa nước, không tạo khe, loại bỏ nơi trú ngụ vi khuẩn, dễ lau chùi Nắp đóng mở êm ái: Hạn chế kẹp tay, không tiếng ồn, giảm va đập mạnh và tăng tuổi thọ sản phẩm Với thiết kế tinh tế cùng hàng loạt tính năng, công nghệ hiện đại, Bàn cầu thông minh Viglacera V885 là lựa chọn lý tưởng cho không gian sống đẳng cấp, tiện nghi và an toàn. Cùng khám phá thêm các dòng bàn cầu (bồn cầu) và thiết bị vệ sinh thông minh khác của Viglacera để hoàn thiện không gian phòng tắm của bạn. HƯỚNG DẪN SỬ DỤNG VÀ BẢO QUẢN Vệ sinh thường xuyên, nhẹ nhàng bằng chất tẩy rửa trung tính, khăn mềm và nước sạch. KHÔNG SỬ DỤNG: Dung dịch tẩy rửa có tính kiềm mạnh (pH ≥ 11) hoặc axit mạnh (pH ≤ 2) Chất tẩy rửa công nghiệp, hóa chất chứa Clo (Calcium hypochlorite) Bàn chải, chổi cọ, bọt biển cứng chà lên bề mặt sứ Nước sôi đổ trực tiếp lên sản phẩm Sử dụng nhẹ nhàng, không tác động mạnh, tránh va đập. Đảm bảo sản phẩm không nứt vỡ trước khi lắp đặt để tránh rò rỉ trong quá trình sử dụng. THÔNG TIN BẢO HÀNH Nội dung bảo hành Thời gian bảo hành B ảo hành chính hãng Thân sứ 10 năm ( Từ ngày mua hàng ) Hotline: 1800 58 58 05 ( Miễn phí cuộc gọi ) Nắp bàn cầu điện tử 1 đổi 1 trong 1 tháng 12 tháng (Từ ngày mua hàng) Linh kiện khác (Cụm cấp, cụm xả, dây cấp, van,...) 24 tháng (Từ ngày mua hàng) Pin và nam châm của bảng điều khiển 3 tháng (Từ ngày mua hàng) * Quét mã QR trên sản phẩm để theo dõi thông tin thời gian bảo hành cụ thể. Xem thêm: Bồn cầu thông minh V91 #### THÔNG SỐ KỸ THUẬT Kích thước: L800 x W468 x H565 mm Màu sắc: Trắng Kiểu xả: Max vortex Lượng nước xả: 3/4,8L Kiểu lắp đặt: Đặt sàn Tâm thoát: 305mm Áp lực nước: 0.08 ~ 0.75 MPa Nguồn điện: 220V, 50/60Hz Phụ kiện kèm theo: Trap nhựa, gioang cao su, bảng điều khiển, pin dự phòng #### Tính năng Men kháng khuẩn Nắp ngồi tự động đóng mở Nắp rơi êm Bệ ngồi sưởi ấm Cảm biến nhận diện người dùng Cảm biến đá chân xuyên sứ Rửa nữ Rửa sau Rửa massage Tự động làm sạch Gió sấy khô (--, 35, 45, 55 độ C) Hút mùi Trap ngăn mùi dễ dàng lắp đặt Điều chỉnh nhiệt độ bệ ngồi (--, 34, 37, 40 độ C) Điều chỉnh nhiệt độ nước (--, 34, 37, 40 độ C) Điều chỉnh áp lực nước (4 cấp độ) Điều chỉnh vị trí vòi rửa (4 vị trí) Đèn ban đêm Chế độ tiết kiệm điệm #### TÍNH NĂNG NỔI BẬT Xả xoáy Max Vortex Xả xoáy 360° mạnh mẽ , êm ái , tiết kiệm nước . Kháng khuẩn ViGuard Men sứ Nano ức chế và tiêu diệt vi khuẩn , bảo vệ sức khỏe . Vành Rimless Vành không góc khuất, hạn chế vi khuẩn, dễ vệ sinh. Nhận diện người dùng Tự động đóng/mở nắp, tráng xả trước và sau khi sử dụng. Cảm biến đá chân Đóng mở nắp ngồi thuận tiện, không cần thao tác tay. Sưởi ấm bệ ngồi Điều chỉnh nhiệt độ nắp ngồi linh hoạt. Vòi phun đa chức năng Chế độ rửa phụ nữ, rửa sau, massage – chỉnh vị trí, áp lực, nhiệt độ nước. Vệ sinh vòi xịt tự động Vòi được làm sạch sau mỗi lần sử dụng. Gió ấm sấy khô Mang lại cảm giác dễ chịu, khử mùi, giữ không gian luôn thơm mát.",Sapo products.json
2026-05-22T19:46:26.737183+00:00,75834133,196606019,https://viglacera.vn/ban-cau-treo-tuong-v902,Bàn cầu treo tường V902,Default Title,V902,,Viglacera,Bàn cầu,0,0,0,0,VND,True,0,,deny,Default Title,,,thiết bị vệ sinh | Bàn cầu | Nắp bồn cầu đóng êm | Bàn cầu treo tường | Rimless | Công thái học | tinhnang_Xả thẳng Washdown - Men sứ ViGuard | danhmuc_Bàn cầu treo tường | new | Tiết kiệm nước 25% | Công nghệ xả Max Vortex | Nắp bồn cầu chống xước,https://bizweb.dktcdn.net/100/592/029/products/574a0516-d642-4597-aca5-d62fd3adf3da.jpg?v=1774325237833,https://bizweb.dktcdn.net/100/592/029/products/574a0516-d642-4597-aca5-d62fd3adf3da.jpg?v=1774325237833 | https://bizweb.dktcdn.net/100/592/029/products/8e89d028-7c81-428b-8e83-d72dc3d23420.jpg?v=1774325237833 | https://bizweb.dktcdn.net/100/592/029/products/a89eddfb-3bb5-49d3-9a93-952ea879edc0.jpg?v=1774325237833 | https://bizweb.dktcdn.net/100/592/029/products/ket-am-tuong-32e01975-4a1c-4f03-b2ad-f5eb55ffc241-a21c1c38-dd63-43d0-a320-35ee976f521b.jpg?v=1774325237833,"<p>Vui lòng liên hệ <span style=""text-decoration: underline;""><strong><a rel=""noopener"" href=""he-thong-dai-ly"" target=""_blank"">đại lý gần nhất</a></strong></span> để nhận ưu đãi hấp dẫn</p>","Bàn cầu treo tường V902 là mẫu bàn cầu sở hữu diện mạo hiện đại, dễ kết hợp với nhiều phong cách phòng tắm. Sản phẩm tích hợp nhiều công nghệ và tiện nghi, mang tới trải nghiệm thoải mái cho người dùng: Thiết kế treo tường: Lắp đặt cách sàn hiện đại, thuận tiện vệ sinh. Két nước âm tường: Tiết kiệm diện tích, chống hoen gỉ. Ngoại quan tối giản: Trơn láng, hạn chế góc cạnh và khe rãnh, dễ lau chùi. Kích thước nhỏ gọn: Phù hợp với nhiều diện tích không gian Xả thẳng Washdown: Lượng nước lớn tráng rửa toàn diện lòng bồn cầu, đẩy sạch cặn bẩn nhanh chóng. Men kháng khuẩn: Ức chế và triệt tiêu vi khuẩn và nấm mốc, chống bám bẩn/ố vàng/ám mùi, dễ vệ sinh, bảo vệ sức khỏe. Vành Rimless: Không chứa nước, không tạo khe, loại bỏ nơi trú ngụ vi khuẩn, dễ lau chùi Tiết kiệm nước: Đảm bảo xả sạch hiệu quả với lượng nước hợp lý. Cấu trúc liền khối: Chắc chắn, chịu lực tốt, độ bền cao, chịu lực lên tới 400kg Bộ xả 2 chế độ: Xả tiểu 3L/xả đại 4.5L, phù hợp nhiều nhu cầu sử dụng, tiết kiệm nước Nắp đóng mở êm ái: Hạn chế kẹp tay, không tiếng ồn, giảm va đập mạnh và tăng tuổi thọ sản phẩm Thiết kế công thái học: Đảm bảo sự thoải mái, an toàn cho sức khỏe người dùng Bàn cầu treo tường V902 là lựa chọn tối ưu cho không gian phòng tắm hiện đại, yêu cầu sự tinh tế, sạch sẽ, sử dụng bền bỉ, lâu dài. Khám phá thêm nhiều mẫu bồn cầu và các dòng thiết bị vệ sinh Viglacera để lựa chọn được dòng sản phẩm chất lượng cao với mức giá hợp lý. HƯỚNG DẪN SỬ DỤNG VÀ BẢO QUẢN Vệ sinh thường xuyên, nhẹ nhàng bằng chất tẩy rửa trung tính, khăn mềm và nước sạch. KHÔNG SỬ DỤNG: Dung dịch tẩy rửa có tính kiềm mạnh (pH ≥ 11) hoặc axit mạnh (pH ≤ 2) Chất tẩy rửa công nghiệp, hóa chất chứa Clo (Calcium hypochlorite) Bàn chải, chổi cọ, bọt biển cứng chà lên bề mặt sứ Nước sôi đổ trực tiếp lên sản phẩm Sử dụng nhẹ nhàng, không tác động mạnh, tránh va đập. Đảm bảo sản phẩm không nứt vỡ trước khi lắp đặt để tránh rò rỉ trong quá trình sử dụng. THÔNG TIN BẢO HÀNH Nội dung bảo hành Thời gian bảo hành B ảo hành chính hãng Thân sứ 10 năm ( Từ ngày mua hàng ) Hotline: 1800 58 58 05 ( Miễn phí cuộc gọi ) Phụ kiện sứ 24 tháng ( Từ ngày mua hàng ) Linh kiện điện tử 1 2 thán g ( Từ ngày mua hàng ) Vật tư tiêu hao ( P in,... ) 3 tháng ( Từ ngày mua hàng ) * Quét mã QR trên sản phẩm để theo dõi thông tin thời gian bảo hành cụ thể. Xem thêm: Bồn cầu thông minh V882F #### THÔNG SỐ KỸ THUẬT Kích thước (DxRxC): Màu sắc: Trắng Kiểu xả: Direct Flush Lượng nước xả: 3/6L Kiểu lắp đặt: Treo tường Tâm thoát: Áp lực nước: Tải trọng: 400 kg Linh phụ kiện đi kèm: Phụ kiện két nước, Bảng nhấn #### Tính năng Men kháng khuẩn Nắp rơi êm Nắp dễ dàng tháo lắp Két nước lắp đặt âm tường - #### Tính năng nổi bật Xả Washdown Tận dụng khối lượng nước lớn tráng rửa lòng bồn cầu hiệu quả. Két nước âm tường Tiết kiệm diện tích, chống hoen gỉ. Thiết kế treo tường Lắp đặt cách sàn, dễ dàng vệ sinh. Vành Rimless Vành không góc khuất, hạn chế vi khuẩn, dễ vệ sinh. Nắp rơi êm Đóng mở nhẹ nhàng, không tiếng ồn. Thiết kế công thái học Đảm bảo an toàn, thoải mái",Sapo products.json
2026-05-22T19:46:26.737183+00:00,60531912,171337746,https://viglacera.vn/ban-cau-mot-khoi-v829,Bàn cầu một khối V829,Ceramic Bóng,V829,,Viglacera,Bàn cầu,5000000,0,5000000,5000000,VND,True,90,bizweb,continue,Ceramic Bóng,,,thiết bị vệ sinh | Bàn cầu | Bàn cầu một khối | tinhnang_Xả xoáy Max Vortex - Men sứ ViGuard | Hygiene Rim | Công nghệ xả Max Vortex | Nắp bồn cầu đóng êm | Dễ dàng vệ sinh | new | gift_Vòi xịt VG826 | Công nghệ men kháng khuẩn ViGuard | Tiết kiệm nước 20% | Hướng dẫn lắp đặt_https://drive.google.com/file/d/10rMoswjos98s8jeNCJrogvwqbWx-YoLB | Hướng dẫn sử dụng_https://drive.google.com/file/d/1RkBJp7b0Dp-0IkpSYGew-QsRWSt42zp8/ | Bản vẽ spec_https://drive.google.com/file/d/1XocUdSxsK7HdDFSw2ZOd-L8mR_AM6iwP,https://bizweb.dktcdn.net/100/592/029/products/d91fd2f6-7971-409b-93a3-733a72f561a6.png?v=1760158736690,https://bizweb.dktcdn.net/100/592/029/products/d91fd2f6-7971-409b-93a3-733a72f561a6.png?v=1760158736690 | https://bizweb.dktcdn.net/100/592/029/products/v829-9.jpg?v=1760603127950 | https://bizweb.dktcdn.net/100/592/029/products/v829-10.jpg?v=1760603127950 | https://bizweb.dktcdn.net/100/592/029/products/v829-3.jpg?v=1760603104560 | https://bizweb.dktcdn.net/100/592/029/products/v829-4.jpg?v=1760603105133 | https://bizweb.dktcdn.net/100/592/029/products/v829-1.jpg?v=1760603127950 | https://bizweb.dktcdn.net/100/592/029/products/v829.jpg?v=1760603127950,"<p>Vui lòng liên hệ <span style=""text-decoration: underline;""><strong><a rel=""noopener"" href=""he-thong-phan-phoi"" target=""_blank"">đại lý gần nhất</a></strong></span> để nhận ưu đãi hấp dẫn</p>","Viglacera V 829 l à mẫu bàn cầu một khối sở hữu diện mạo hiện đại , dễ kết hợp với nhiều phong cách phòng tắm . Thiết bị tích hợp nhiều công nghệ và tiện nghi , mang tới trải nghiệm thoải mái cho người sử dụng : Xả xoáy Max Vortex: Lực xả xoáy 360 độ mạnh mẽ kết hợp lực hút siphon cuốn trôi mọi chất bẩn , êm ái , không tiếng ồn Men kháng khuẩn ViGuard : Ức chế và triệt tiêu vi khuẩn và nấm mốc , chống bám bẩn /ố vàng / ám mùi , dễ vệ sinh , bảo vệ sức khỏe Vành Rimless: Không chứa nước , không tạo khe , loại bỏ nơi trú ngụ vi khuẩn , dễ lau chùi Tiết kiệm nước : Đảm bảo xả sạch hiệu quả với lượng nước hợp lý (3L/4.8L), tiết kiệm nước lên tới 20% Kích thước nhỏ gọn : Phù hợp với nhiều diện tích không gian Thiết kế tối giản : Trơn láng , hạn chế góc cạn h và khe rãnh , d ễ vệ sinh Cấu trúc liền khối : Chắc chắn , chịu lực tốt , độ bền cao , chống rò rỉ Bộ xả 2 chế độ : Xả tiểu 3L/ xả đại 4.8L, p hù hợp nhiều nhu cầu sử dụng Nắp 2 lớp đóng mở êm ái : Hạn chế kẹp tay , không tiếng ồn , giảm va đập mạnh và tăng tuổi th ọ sả n phẩm Thiết kế công thái học : Đảm bảo sự t hoải mái , an toàn cho sức khỏe người dùng >> Tặng kèm Vòi xịt VG826 khi mua bàn cầu một khối V829 Bàn cầu một khối Viglacera V 829 l à lựa chọn tối ưu cho không gian phòng tắm hiện đại , yêu cầu sự tinh tế , sạch sẽ , sử dụng bền bỉ , lâu dài . Khám phá thêm nhiều mẫu bồn cầu một khối và các dòng thiết bị vệ sinh Viglacera để lựa chọn được dòng sản phẩm chất lượng cao với mức giá hợp lý . HƯỚNG DẪN LẮP ĐẶT HƯỚNG DẪN SỬ DỤNG VÀ BẢO QUẢN Vệ sinh thường xuyên, nhẹ nhàng bằng chất tẩy rửa trung tính, khăn mềm và nước sạch. KHÔNG SỬ DỤNG: Dung dịch tẩy rửa có tính kiềm mạnh (pH ≥ 11) hoặc axit mạnh (pH ≤ 2) Chất tẩy rửa công nghiệp, hóa chất chứa Clo (Calcium hypochlorite) Bàn chải, chổi cọ, bọt biển cứng chà lên bề mặt sứ Nước sôi đổ trực tiếp lên sản phẩm Sử dụng nhẹ nhàng, không tác động mạnh, tránh va đập. Đảm bảo sản phẩm không nứt vỡ trước khi lắp đặt để tránh rò rỉ trong quá trình sử dụng. THÔNG TIN BẢO HÀNH Nội dung bảo hành Thời gian bảo hành B ảo hành chính hãng Thân sứ 10 năm ( Từ ngày mua hàng ) Hotline: 1800 58 58 05 ( Miễn phí cuộc gọi ) Phụ kiện sứ 24 tháng ( Từ ngày mua hàng ) Linh kiện điện tử 1 2 thán g ( Từ ngày mua hàng ) Vật tư tiêu hao ( P in,... ) 3 tháng ( Từ ngày mua hàng ) * Quét mã QR trên sản phẩm để theo dõi thông tin thời gian bảo hành cụ thể. Xem thêm: Bồn cầu một khối V825 #### THÔNG SỐ KỸ THUẬT Kích thước (DxRxC): 675x367x670 mm Màu sắc: Trắng Kiểu xả: Max Vortex Lượng nước xả: 3/4.8L Kiểu lắp đặt: Đặt sàn Tâm thoát: 305 mm Áp lực nước: 0.08 - 0.75 Mpa Linh phụ kiện đi kèm: Nắp ngồi #### Tính năng Men kháng khuẩn Nắp rơi êm - - - - - #### Tính năng nổi bật Xả xoáy Max Vortex Xả xoáy mạnh mẽ, tiết kiệm nước và giảm tiếng ồn. Kháng khuẩn ViGuard Men sứ Nano ức chế và tiêu diệt vi khuẩn, bảo vệ sức khỏe. Vành Rimless Vành không góc khuất, hạn chế vi khuẩn, dễ vệ sinh. Nắp rơi êm Đóng mở nhẹ nhàng, không tiếng ồn. Thiết kế công thái học Đảm bảo an toàn, thoải mái khi sử dụng. Dễ vệ sinh Thiết kế liền khối, hạn chế góc cạnh, thuận tiện lau chùi.",Sapo products.json
